application_id,gender,international,gpa,major,gmat,admission
3039,Male,False,3.07,Humanities,570.0,
3040,Female,True,3.16,STEM,700.0,
3041,Male,False,3.16,STEM,640.0,
3042,Female,True,3.11,Humanities,610.0,
3043,Female,True,3.13,Humanities,700.0,
3044,Male,True,3.52,Business,730.0,Admit
3045,Male,True,3.37,Humanities,630.0,
3046,Male,False,3.46,STEM,680.0,
3047,Male,False,3.21,STEM,620.0,
3048,Female,False,3.21,Humanities,690.0,Admit
3049,Male,False,3.24,Humanities,570.0,
3050,Male,False,3.25,Business,670.0,Admit
3051,Female,False,3.3,Humanities,690.0,
3052,Female,False,3.35,Business,660.0,
3053,Male,False,3.21,Business,630.0,
3054,Male,False,3.35,Humanities,690.0,
3055,Female,False,3.11,Humanities,640.0,
3056,Male,True,3.19,Business,650.0,
3057,Male,True,3.38,STEM,690.0,
3058,Male,False,3.32,Humanities,780.0,
3059,Male,False,3.1,Business,640.0,
3060,Male,False,3.28,STEM,620.0,
3061,Male,False,3.31,STEM,700.0,
3062,Male,True,3.08,STEM,600.0,
3063,Male,True,3.04,Business,600.0,
3064,Female,False,3.64,Business,760.0,Admit
3065,Female,False,3.16,Business,660.0,
3066,Male,False,3.32,Humanities,650.0,
3067,Female,False,3.29,Humanities,680.0,Admit
3068,Female,False,3.5,Humanities,750.0,Admit
3069,Female,False,3.48,Business,580.0,
3070,Female,False,3.66,Business,760.0,
3071,Male,False,3.38,Humanities,670.0,Admit
3072,Male,True,3.26,STEM,650.0,
3073,Female,False,3.35,STEM,720.0,Admit
3074,Male,True,3.09,STEM,630.0,
3075,Female,True,3.23,Humanities,630.0,
3076,Male,False,3.36,Humanities,640.0,
3077,Male,False,3.09,Humanities,680.0,
3078,Female,False,3.21,STEM,700.0,
3079,Female,False,3.2,STEM,630.0,
3080,Male,False,3.26,STEM,590.0,
3081,Male,True,3.27,STEM,710.0,
3082,Female,True,3.2,STEM,650.0,
3083,Female,True,3.27,Business,700.0,Admit
3084,Female,True,3.12,Humanities,640.0,
3085,Male,True,2.95,STEM,580.0,
3086,Male,False,3.22,Business,680.0,Admit
3087,Female,False,3.14,Business,710.0,
3088,Male,False,3.26,Humanities,710.0,
3089,Female,False,3.47,STEM,670.0,
3090,Female,False,3.27,STEM,610.0,
3091,Male,False,3.35,Business,720.0,Admit
3092,Male,True,3.35,Humanities,700.0,
3093,Male,False,2.9,Humanities,600.0,
3094,Male,False,3.12,STEM,710.0,
3095,Female,False,3.32,Business,690.0,
3096,Male,False,3.27,Humanities,660.0,
3097,Male,True,3.55,Business,680.0,Admit
3098,Male,False,3.4,Humanities,650.0,
3099,Male,False,3.23,Humanities,690.0,
3100,Male,False,3.08,Humanities,590.0,
3101,Male,False,3.29,STEM,590.0,
3102,Male,False,3.16,Business,620.0,
3103,Female,False,3.43,STEM,650.0,
3104,Female,False,3.16,Business,590.0,
3105,Male,False,3.53,Business,620.0,
3106,Male,False,3.54,Business,760.0,Admit
3107,Female,False,3.11,Humanities,590.0,
3108,Male,True,3.25,STEM,650.0,
3109,Male,False,3.07,Humanities,640.0,
3110,Male,False,3.52,STEM,670.0,
3111,Male,True,3.31,Business,640.0,
3112,Male,False,3.22,STEM,710.0,
3113,Female,False,3.42,Humanities,690.0,
3114,Female,False,3.06,Business,580.0,
3115,Female,False,3.09,Business,570.0,
3116,Male,False,3.48,STEM,670.0,
3117,Female,True,3.05,Business,590.0,
3118,Male,False,3.05,Humanities,650.0,
3119,Male,False,3.21,Business,620.0,
3120,Male,True,3.19,Humanities,620.0,
3121,Male,False,3.15,STEM,570.0,
3122,Male,False,3.38,Business,730.0,
3123,Male,True,3.09,Humanities,610.0,
3124,Female,True,3.31,Humanities,600.0,
3125,Male,False,3.32,STEM,680.0,
3126,Male,True,3.28,STEM,680.0,
3127,Male,False,3.44,Humanities,660.0,
3128,Female,False,3.28,STEM,640.0,
3129,Female,False,3.11,Humanities,600.0,
3130,Female,True,3.11,Business,600.0,
3131,Male,False,3.13,Humanities,600.0,
3132,Male,False,3.35,Business,670.0,
3133,Male,False,3.28,Humanities,630.0,
3134,Male,True,3.2,Business,640.0,
3135,Female,True,3.07,Humanities,660.0,
3136,Female,False,3.39,Humanities,670.0,
3137,Male,False,3.22,Business,610.0,
3138,Male,False,3.37,STEM,650.0,
3139,Male,False,3.24,STEM,730.0,
3140,Male,True,3.14,STEM,600.0,
3141,Female,False,3.22,Business,600.0,
3142,Female,False,3.14,Business,570.0,
3143,Male,True,3.13,Humanities,610.0,
3144,Male,False,3.29,Humanities,700.0,
3145,Male,False,3.48,STEM,720.0,
3146,Male,False,3.26,Business,700.0,
3147,Male,False,3.18,Business,700.0,
3148,Male,True,3.37,STEM,760.0,
3149,Male,False,3.22,STEM,620.0,
3150,Male,True,3.07,Business,570.0,
3151,Male,False,3.14,STEM,570.0,
3152,Male,True,3.41,Humanities,770.0,
3153,Male,False,3.45,Humanities,730.0,Admit
3154,Female,False,3.14,Business,620.0,
3155,Female,False,3.06,Humanities,650.0,
3156,Female,True,3.38,Business,770.0,
3157,Male,False,3.14,STEM,630.0,
3158,Male,False,3.25,Business,620.0,
3159,Female,False,3.34,Humanities,710.0,Admit
3160,Male,False,3.45,Humanities,660.0,
3161,Male,True,3.11,Humanities,680.0,
3162,Male,False,3.33,Humanities,710.0,Admit
3163,Male,True,3.12,Humanities,610.0,
3164,Male,False,3.08,Business,600.0,
3165,Male,False,2.95,Business,570.0,
3166,Male,False,3.24,Humanities,640.0,
3167,Female,False,3.53,STEM,690.0,Admit
3168,Male,True,3.39,STEM,680.0,Admit
3169,Female,False,3.42,Humanities,780.0,
3170,Male,False,3.39,Humanities,680.0,Admit
3171,Male,False,3.5,Business,670.0,
3172,Male,False,3.37,Humanities,660.0,Admit
3173,Male,False,3.2,Business,640.0,
3174,Female,True,3.39,STEM,670.0,
3175,Male,False,3.34,Humanities,650.0,
3176,Male,False,3.17,STEM,650.0,
3177,Female,False,3.51,Business,680.0,Admit
3178,Female,True,3.36,Business,640.0,
3179,Female,True,3.35,STEM,710.0,
3180,Female,True,3.27,STEM,610.0,
3181,Female,False,3.39,Business,660.0,Admit
3182,Male,False,3.18,Business,660.0,
3183,Male,True,3.47,STEM,650.0,
3184,Male,False,3.21,Humanities,690.0,Admit
3185,Female,False,3.23,Humanities,670.0,Admit
3186,Male,False,3.14,STEM,640.0,
3187,Male,False,3.48,Business,670.0,
3188,Male,False,3.2,Business,650.0,
3189,Male,False,3.21,Humanities,650.0,
3190,Female,False,3.14,STEM,590.0,
3191,Male,True,3.2,Business,570.0,
3192,Female,True,3.29,Humanities,660.0,
3193,Male,False,3.1,Humanities,580.0,
3194,Male,False,3.29,Business,650.0,
3195,Female,False,3.25,Business,640.0,
3196,Male,False,3.08,STEM,630.0,
3197,Female,True,3.32,STEM,640.0,
3198,Female,False,3.01,Humanities,580.0,
3199,Male,False,3.23,Humanities,650.0,
3200,Male,True,3.14,Humanities,630.0,
3201,Male,True,3.26,STEM,760.0,
3202,Male,True,3.23,Humanities,730.0,
3203,Male,True,3.4,Humanities,660.0,
3204,Male,False,3.31,Business,650.0,
3205,Male,False,3.42,Humanities,570.0,
3206,Female,False,3.27,Business,760.0,
3207,Female,True,3.41,Humanities,710.0,
3208,Female,True,3.52,Humanities,670.0,Admit
3209,Male,False,3.08,Business,650.0,
3210,Female,False,3.22,STEM,620.0,
3211,Male,False,3.14,Humanities,600.0,
3212,Female,False,3.44,Business,700.0,
3213,Female,True,3.19,Humanities,590.0,
3214,Male,False,3.24,Humanities,630.0,
3215,Female,False,3.56,Business,720.0,Admit
3216,Female,False,3.46,Business,690.0,
3217,Female,True,3.15,Business,630.0,
3218,Male,False,3.33,Humanities,620.0,
3219,Male,False,3.28,STEM,660.0,Waitlist
3220,Male,False,3.27,Humanities,690.0,
3221,Female,False,3.0,Humanities,610.0,
3222,Female,False,3.37,Humanities,680.0,Admit
3223,Female,False,3.55,Humanities,630.0,
3224,Male,False,3.33,Business,690.0,
3225,Male,False,3.42,Humanities,780.0,Admit
3226,Male,True,3.26,Business,580.0,
3227,Female,True,3.39,Business,660.0,Admit
3228,Female,True,3.44,Business,700.0,
3229,Male,False,3.36,Humanities,680.0,
3230,Female,False,3.12,Humanities,620.0,
3231,Female,False,3.46,STEM,750.0,
3232,Female,False,3.35,Humanities,700.0,
3233,Male,True,3.27,STEM,640.0,
3234,Male,True,2.86,Business,570.0,
3235,Female,True,3.16,STEM,590.0,
3236,Male,False,3.03,Humanities,660.0,
3237,Male,False,3.15,Humanities,580.0,
3238,Male,False,3.29,Business,620.0,
3239,Female,True,3.59,Business,770.0,Admit
3240,Male,False,3.39,Humanities,660.0,
3241,Male,False,3.42,Humanities,670.0,
3242,Male,True,3.11,STEM,680.0,
3243,Male,False,3.24,STEM,640.0,
3244,Male,False,3.21,Humanities,690.0,
3245,Male,False,3.19,STEM,720.0,
3246,Male,False,3.42,Business,630.0,
3247,Female,False,3.2,Humanities,650.0,
3248,Male,False,3.35,STEM,650.0,
3249,Male,False,3.06,Business,570.0,
3250,Male,True,3.2,Business,690.0,
3251,Male,False,3.06,STEM,580.0,
3252,Female,False,3.27,Business,680.0,
3253,Male,False,3.27,Humanities,730.0,Admit
3254,Female,False,3.33,STEM,680.0,Admit
3255,Female,False,3.27,Business,720.0,Admit
3256,Female,True,3.31,Business,670.0,Admit
3257,Male,True,3.15,Business,640.0,
3258,Female,True,3.41,STEM,680.0,
3259,Male,False,3.32,Business,640.0,
3260,Male,False,3.36,Business,680.0,
3261,Male,True,3.28,Business,670.0,
3262,Male,False,3.07,Humanities,570.0,
3263,Male,True,3.55,Humanities,690.0,
3264,Male,False,3.45,STEM,700.0,
3265,Male,True,3.36,Business,670.0,Waitlist
3266,Male,False,3.08,STEM,640.0,
3267,Male,False,3.48,Humanities,750.0,
3268,Male,True,3.19,STEM,680.0,
3269,Female,False,2.89,Humanities,580.0,
3270,Male,False,3.3,Humanities,650.0,
3271,Female,False,3.32,STEM,690.0,
3272,Female,True,3.36,Business,720.0,
3273,Female,False,3.04,Business,570.0,
3274,Male,False,3.17,STEM,630.0,
3275,Male,False,3.27,Business,610.0,
3276,Male,False,3.25,STEM,630.0,
3277,Male,False,3.25,Business,610.0,
3278,Male,False,3.24,STEM,680.0,
3279,Male,False,3.14,STEM,620.0,
3280,Male,True,3.27,STEM,780.0,Admit
3281,Male,False,3.31,Business,780.0,Waitlist
3282,Male,False,3.25,Humanities,620.0,
3283,Female,True,3.01,Business,660.0,
3284,Male,True,3.35,Humanities,600.0,
3285,Male,False,3.08,Humanities,660.0,
3286,Male,False,3.27,Humanities,620.0,
3287,Female,False,3.12,STEM,570.0,
3288,Male,False,3.3,STEM,650.0,
3289,Male,False,3.2,Humanities,670.0,
3290,Female,False,3.16,Humanities,570.0,
3291,Male,False,2.98,STEM,570.0,
3292,Female,False,3.45,STEM,720.0,
3293,Male,False,3.23,STEM,690.0,
3294,Female,False,3.21,Business,630.0,
3295,Male,True,2.94,Humanities,610.0,
3296,Male,False,3.56,Humanities,740.0,Admit
3297,Male,True,3.05,Business,600.0,
3298,Female,False,3.17,Business,610.0,
3299,Male,True,3.24,Humanities,640.0,
3300,Male,True,3.43,STEM,700.0,Admit
3301,Male,False,3.07,Humanities,650.0,
3302,Male,False,3.26,Humanities,590.0,
3303,Male,True,2.9,Humanities,610.0,
3304,Male,False,3.3,Humanities,620.0,
3305,Male,False,3.49,Business,690.0,
3306,Male,False,3.43,Humanities,710.0,
3307,Male,False,3.29,STEM,700.0,
3308,Male,False,2.99,Business,570.0,
3309,Female,False,3.43,Business,730.0,Admit
3310,Male,False,3.41,Humanities,760.0,Admit
3311,Male,False,3.19,Business,670.0,
3312,Female,False,3.13,Humanities,770.0,
3313,Male,False,3.3,STEM,650.0,
3314,Female,False,3.16,STEM,590.0,
3315,Male,False,3.16,Humanities,680.0,
3316,Female,True,3.26,Humanities,590.0,
3317,Male,False,3.34,STEM,640.0,
3318,Male,False,2.97,STEM,590.0,
3319,Male,True,3.16,Business,700.0,
3320,Male,False,3.27,Humanities,580.0,
3321,Male,False,3.25,STEM,690.0,
3322,Female,False,3.09,Humanities,640.0,
3323,Female,True,3.23,Humanities,640.0,
3324,Male,False,3.53,Business,710.0,
3325,Female,False,3.23,Humanities,620.0,
3326,Female,False,3.04,Business,580.0,
3327,Male,False,3.46,STEM,690.0,Admit
3328,Male,False,3.07,Business,620.0,
3329,Female,False,3.09,Humanities,640.0,
3330,Male,True,3.34,Humanities,600.0,
3331,Female,False,3.11,Business,650.0,
3332,Male,True,3.35,Humanities,660.0,
3333,Female,True,2.93,Business,600.0,
3334,Male,False,3.13,Business,630.0,
3335,Male,True,3.47,STEM,690.0,
3336,Male,True,3.44,Humanities,630.0,
3337,Female,False,3.16,STEM,600.0,
3338,Male,False,3.24,Business,590.0,
3339,Male,False,3.17,STEM,580.0,
3340,Male,False,3.17,Humanities,610.0,
3341,Male,True,3.34,Business,750.0,Admit
3342,Female,True,3.54,STEM,770.0,Admit
3343,Male,False,3.42,Humanities,740.0,
3344,Male,False,3.2,Humanities,660.0,
3345,Female,False,3.59,Humanities,740.0,Admit
3346,Male,False,2.98,Humanities,570.0,
3347,Male,False,3.26,STEM,660.0,
3348,Female,True,3.43,Business,620.0,
3349,Male,False,3.46,Business,710.0,
3350,Female,False,3.22,STEM,590.0,
3351,Male,True,3.1,STEM,620.0,
3352,Female,True,3.11,Business,590.0,
3353,Male,True,3.27,Humanities,690.0,
3354,Female,False,3.06,Humanities,590.0,
3355,Male,True,3.01,STEM,660.0,
3356,Female,False,3.06,STEM,620.0,
3357,Male,False,3.16,Humanities,670.0,
3358,Male,True,3.16,Business,610.0,
3359,Male,False,3.04,STEM,570.0,
3360,Male,False,3.32,Humanities,740.0,Admit
3361,Female,True,3.13,Humanities,630.0,
3362,Male,True,3.48,Business,660.0,Admit
3363,Female,False,3.24,STEM,600.0,
3364,Male,True,3.36,Business,770.0,Admit
3365,Male,True,3.38,Humanities,640.0,
3366,Female,False,2.93,STEM,590.0,
3367,Male,False,3.17,STEM,600.0,
3368,Male,False,3.19,Humanities,650.0,
3369,Female,False,3.25,STEM,620.0,
3370,Female,False,2.96,Business,570.0,
3371,Male,False,3.26,Business,640.0,
3372,Female,True,3.28,Business,680.0,
3373,Male,False,3.25,Humanities,620.0,
3374,Female,False,3.12,Humanities,680.0,
3375,Female,False,3.07,Humanities,570.0,
3376,Male,True,3.43,Humanities,780.0,
3377,Male,True,3.13,Humanities,660.0,
3378,Male,True,3.55,STEM,740.0,
3379,Male,False,3.44,Business,720.0,
3380,Male,False,3.44,STEM,670.0,Waitlist
3381,Female,True,3.21,Humanities,650.0,
3382,Female,False,3.25,STEM,640.0,
3383,Male,False,3.19,Humanities,680.0,
3384,Female,True,3.07,Humanities,570.0,
3385,Female,True,3.13,Business,620.0,
3386,Male,True,3.36,Business,620.0,
3387,Male,True,2.97,STEM,570.0,
3388,Male,False,3.26,Humanities,700.0,
3389,Male,False,3.11,STEM,630.0,
3390,Female,True,3.21,Humanities,630.0,
3391,Female,True,3.15,STEM,660.0,
3392,Male,True,3.18,Humanities,630.0,
3393,Male,False,3.43,Business,650.0,
3394,Female,False,3.53,Humanities,780.0,Admit
3395,Male,False,3.21,Business,680.0,
3396,Male,False,3.14,Humanities,570.0,
3397,Male,False,3.27,STEM,670.0,Admit
3398,Male,False,3.59,Humanities,760.0,
3399,Female,False,3.14,STEM,570.0,
3400,Male,False,3.13,Humanities,690.0,
3401,Female,False,3.46,Business,780.0,
3402,Female,False,2.87,Humanities,570.0,
3403,Female,False,3.34,Business,640.0,
3404,Female,False,3.44,Humanities,750.0,
3405,Female,False,3.43,Humanities,780.0,
3406,Male,False,2.97,Business,580.0,
3407,Male,False,3.43,Humanities,760.0,
3408,Female,True,3.11,Humanities,620.0,
3409,Female,True,3.24,STEM,740.0,Admit
3410,Female,True,3.49,Business,680.0,Admit
3411,Male,False,3.38,Humanities,720.0,Admit
3412,Male,True,3.04,STEM,590.0,
3413,Female,True,3.52,Business,610.0,
3414,Female,False,3.14,STEM,620.0,
3415,Male,False,3.19,Humanities,670.0,
3416,Female,False,3.12,Humanities,570.0,
3417,Male,False,3.02,Humanities,620.0,
3418,Female,True,3.3,Humanities,720.0,
3419,Female,True,3.07,Humanities,600.0,
3420,Male,False,3.19,STEM,670.0,
3421,Female,True,3.29,Humanities,690.0,
3422,Male,True,3.36,STEM,720.0,
3423,Male,False,3.28,STEM,650.0,
3424,Female,False,3.24,Humanities,670.0,
3425,Male,False,3.42,STEM,640.0,
3426,Female,False,3.37,Humanities,700.0,
3427,Male,False,3.16,STEM,580.0,
3428,Male,True,3.1,Humanities,570.0,
3429,Female,True,3.23,STEM,650.0,
3430,Female,False,3.03,Humanities,620.0,
3431,Male,True,3.27,STEM,710.0,
3432,Male,False,3.35,Humanities,660.0,
3433,Male,True,3.38,Humanities,690.0,
3434,Male,False,3.39,Humanities,650.0,
3435,Male,False,3.14,Business,660.0,
3436,Female,True,3.3,STEM,650.0,
3437,Male,False,3.13,STEM,650.0,
3438,Female,True,3.13,Humanities,690.0,
3439,Female,False,3.24,STEM,610.0,
3440,Female,False,3.23,STEM,680.0,
3441,Female,True,3.06,Business,600.0,
3442,Male,True,3.17,Business,580.0,
3443,Female,False,3.67,Humanities,720.0,Admit
3444,Female,False,3.31,Humanities,690.0,Admit
3445,Female,False,2.87,STEM,610.0,
3446,Male,False,3.25,Humanities,700.0,Waitlist
3447,Female,False,3.12,STEM,600.0,
3448,Female,False,3.05,Humanities,570.0,
3449,Male,True,3.37,Humanities,630.0,
3450,Male,False,3.45,Business,770.0,Admit
3451,Male,False,3.03,Business,570.0,
3452,Female,False,3.07,Business,680.0,
3453,Female,False,2.99,Humanities,650.0,
3454,Male,False,3.35,Business,710.0,
3455,Female,False,3.01,STEM,580.0,
3456,Male,True,3.34,STEM,700.0,
3457,Male,True,3.09,Humanities,620.0,
3458,Male,True,3.23,Business,680.0,Admit
3459,Male,False,3.07,Business,610.0,
3460,Male,True,3.31,Humanities,710.0,
3461,Male,True,3.17,STEM,590.0,
3462,Female,False,3.03,Humanities,610.0,
3463,Female,False,3.4,Humanities,690.0,Admit
3464,Male,False,3.27,STEM,620.0,
3465,Male,False,3.02,Humanities,570.0,
3466,Male,False,3.35,STEM,670.0,
3467,Male,False,3.23,Humanities,650.0,
3468,Female,False,3.14,Business,670.0,
3469,Male,False,3.24,Business,650.0,
3470,Male,True,3.38,STEM,670.0,
3471,Male,False,3.27,Business,610.0,
3472,Female,False,3.33,Humanities,580.0,
3473,Female,False,3.0,Business,620.0,
3474,Male,False,3.47,STEM,640.0,
3475,Female,True,3.21,STEM,660.0,
3476,Male,True,3.16,Humanities,680.0,
3477,Male,False,3.38,Humanities,640.0,
3478,Male,False,3.45,Humanities,620.0,
3479,Male,False,3.16,Business,620.0,
3480,Female,False,3.05,Business,610.0,
3481,Male,True,3.04,Humanities,650.0,
3482,Female,True,3.21,STEM,670.0,
3483,Male,False,3.38,STEM,680.0,
3484,Male,False,3.39,STEM,710.0,
3485,Male,True,3.19,Business,690.0,
3486,Female,False,3.51,Humanities,710.0,Admit
3487,Male,True,3.29,Business,670.0,Admit
3488,Male,False,3.22,Humanities,570.0,
3489,Male,True,3.26,STEM,660.0,
3490,Female,False,3.24,STEM,600.0,
3491,Female,True,3.26,Humanities,620.0,
3492,Female,True,3.25,Business,680.0,
3493,Male,True,3.14,Humanities,640.0,
3494,Female,True,3.38,Humanities,670.0,
3495,Male,False,3.51,Humanities,700.0,Admit
3496,Female,False,3.32,Business,630.0,
3497,Female,True,3.11,Humanities,660.0,
3498,Male,False,3.48,Business,620.0,
3499,Female,False,3.18,Humanities,580.0,
3500,Male,False,3.42,Business,670.0,
3501,Female,True,3.52,STEM,730.0,
3502,Male,True,3.23,Business,610.0,
3503,Male,False,3.13,Business,630.0,
3504,Male,True,3.26,Business,660.0,
3505,Male,True,3.49,STEM,640.0,
3506,Male,True,3.27,STEM,670.0,Waitlist
3507,Female,False,3.15,STEM,660.0,
3508,Female,False,3.32,Humanities,670.0,
3509,Male,True,3.18,STEM,680.0,
3510,Female,False,3.32,Humanities,580.0,
3511,Female,True,3.31,Humanities,610.0,
3512,Female,True,3.11,Business,590.0,
3513,Female,False,3.16,Humanities,620.0,
3514,Male,True,3.09,STEM,730.0,
3515,Female,False,3.02,Business,660.0,
3516,Female,False,3.36,Humanities,710.0,Admit
3517,Male,False,3.0,Business,650.0,
3518,Male,False,3.23,Humanities,670.0,
3519,Female,False,3.42,Business,650.0,
3520,Female,False,3.54,Business,710.0,
3521,Male,False,3.15,Humanities,600.0,
3522,Female,False,3.23,Business,620.0,
3523,Male,False,3.28,Business,670.0,
3524,Male,False,3.34,Business,650.0,
3525,Male,False,2.8,Business,570.0,
3526,Male,False,3.49,STEM,660.0,
3527,Male,False,3.29,Humanities,600.0,
3528,Male,False,3.19,STEM,650.0,
3529,Female,True,3.23,STEM,650.0,
3530,Female,False,3.38,Humanities,630.0,
3531,Male,False,3.15,Humanities,640.0,
3532,Male,True,3.09,Business,620.0,
3533,Female,False,3.28,Humanities,670.0,Admit
3534,Male,False,3.21,Business,660.0,
3535,Female,False,3.04,Business,570.0,
3536,Female,False,3.12,Business,570.0,
3537,Male,False,3.44,Business,620.0,
3538,Male,False,3.37,Business,620.0,
3539,Male,False,3.54,STEM,740.0,Admit
3540,Male,False,3.5,Humanities,720.0,
3541,Male,False,3.08,Humanities,590.0,
3542,Male,True,3.15,Business,630.0,
3543,Female,False,3.0,Humanities,630.0,
3544,Male,False,3.39,Business,610.0,
3545,Male,False,3.02,Humanities,610.0,
3546,Male,True,3.35,Humanities,660.0,Admit
3547,Female,True,3.11,Humanities,640.0,
3548,Male,False,3.0,STEM,640.0,
3549,Male,False,3.21,STEM,700.0,
3550,Female,False,3.24,Business,680.0,
3551,Male,False,3.17,Business,680.0,
3552,Male,True,3.52,Business,750.0,Admit
3553,Male,False,3.26,Humanities,680.0,
3554,Female,False,3.37,Business,650.0,
3555,Female,False,3.29,Humanities,660.0,
3556,Male,False,3.36,Business,760.0,
3557,Male,True,3.23,Humanities,640.0,
3558,Female,False,3.19,Humanities,570.0,
3559,Male,False,3.46,Humanities,770.0,
3560,Male,True,3.42,Humanities,680.0,
3561,Male,False,3.15,STEM,660.0,
3562,Female,True,3.23,Business,600.0,
3563,Female,True,3.35,Humanities,650.0,
3564,Male,False,3.32,Business,630.0,
3565,Male,False,3.2,Business,620.0,
3566,Male,True,3.2,STEM,580.0,
3567,Male,False,3.29,Business,710.0,
3568,Male,False,3.44,Business,740.0,
3569,Male,False,2.99,Business,680.0,
3570,Male,False,3.46,Business,690.0,
3571,Male,False,3.55,Humanities,710.0,Admit
3572,Male,False,3.34,Humanities,650.0,
3573,Male,False,3.4,STEM,640.0,
3574,Male,False,3.34,STEM,710.0,Admit
3575,Male,False,3.22,Business,680.0,
3576,Male,False,3.26,STEM,640.0,
3577,Female,False,3.3,Humanities,660.0,Admit
3578,Male,False,3.4,Business,670.0,Admit
3579,Female,False,3.04,STEM,580.0,
3580,Male,False,3.47,STEM,750.0,
3581,Male,False,3.18,Humanities,700.0,
3582,Male,False,3.28,Business,720.0,Admit
3583,Male,False,3.41,STEM,680.0,
3584,Female,False,3.06,STEM,570.0,
3585,Female,True,3.35,STEM,670.0,
3586,Male,True,3.42,STEM,680.0,
3587,Male,False,3.29,Business,620.0,
3588,Male,False,3.65,Humanities,730.0,
3589,Male,True,3.38,Humanities,680.0,
3590,Female,False,3.16,Humanities,580.0,
3591,Male,True,3.58,Business,720.0,
3592,Male,True,3.53,Business,730.0,Waitlist
3593,Male,False,3.37,Humanities,660.0,
3594,Female,False,3.35,Humanities,700.0,Admit
3595,Female,False,3.48,Business,640.0,
3596,Female,True,3.15,Business,650.0,
3597,Female,False,3.4,Business,710.0,
3598,Male,True,3.35,Humanities,730.0,Admit
3599,Male,False,2.85,STEM,570.0,
3600,Female,True,3.34,STEM,660.0,
3601,Female,False,3.51,Humanities,740.0,
3602,Female,True,3.25,Business,650.0,
3603,Male,True,3.0,Business,650.0,
3604,Female,True,3.22,Humanities,700.0,
3605,Male,False,3.14,STEM,600.0,
3606,Male,False,3.01,Humanities,580.0,
3607,Female,False,2.92,Humanities,570.0,
3608,Male,False,3.17,Humanities,640.0,
3609,Male,False,3.41,Humanities,670.0,
3610,Male,True,3.33,Humanities,650.0,
3611,Male,False,3.45,Humanities,650.0,
3612,Male,False,3.42,STEM,700.0,
3613,Female,False,3.29,Humanities,740.0,Admit
3614,Male,True,3.06,Business,650.0,
3615,Female,False,3.19,STEM,610.0,
3616,Female,False,3.35,Business,690.0,Admit
3617,Male,False,3.4,Humanities,710.0,
3618,Female,False,3.23,Humanities,570.0,
3619,Male,False,3.34,Business,650.0,
3620,Male,True,3.5,Business,660.0,Admit
3621,Male,True,3.18,Business,620.0,
3622,Female,True,3.33,Humanities,640.0,
3623,Male,False,3.24,Business,600.0,
3624,Male,False,3.23,Business,650.0,
3625,Female,False,3.07,Business,640.0,
3626,Male,False,3.08,Humanities,630.0,
3627,Male,False,3.09,Humanities,630.0,
3628,Male,False,3.35,Business,650.0,
3629,Female,True,3.16,STEM,580.0,
3630,Male,True,3.26,STEM,600.0,
3631,Male,True,3.02,Humanities,570.0,
3632,Female,True,3.31,Humanities,670.0,
3633,Female,True,3.14,STEM,610.0,
3634,Male,False,3.21,Humanities,690.0,Admit
3635,Male,False,3.52,Humanities,760.0,
3636,Male,False,3.25,Business,660.0,
3637,Male,True,3.26,Humanities,610.0,
3638,Female,True,2.78,Humanities,570.0,
3639,Male,False,2.98,STEM,580.0,
3640,Female,False,3.25,STEM,710.0,Admit
3641,Female,True,3.18,Humanities,610.0,
3642,Male,False,3.31,Humanities,650.0,
3643,Male,False,3.13,Humanities,630.0,
3644,Male,True,3.55,STEM,750.0,Admit
3645,Male,False,3.14,STEM,640.0,
3646,Male,False,3.36,STEM,740.0,
3647,Male,False,3.43,STEM,660.0,
3648,Female,False,3.17,Humanities,700.0,
3649,Female,False,3.54,Business,780.0,
3650,Male,True,3.41,STEM,670.0,
3651,Male,False,3.17,STEM,630.0,
3652,Female,False,3.03,STEM,570.0,
3653,Female,False,3.21,Business,650.0,
3654,Female,True,3.07,Humanities,580.0,
3655,Female,False,3.28,Business,680.0,
3656,Male,False,3.21,STEM,680.0,
3657,Female,False,3.34,Business,710.0,
3658,Male,False,3.08,STEM,620.0,
3659,Male,False,3.3,Humanities,650.0,
3660,Male,False,3.15,Humanities,590.0,
3661,Male,False,3.34,STEM,690.0,Admit
3662,Female,False,3.45,Humanities,720.0,
3663,Male,False,3.15,STEM,640.0,
3664,Male,True,3.28,Business,660.0,Admit
3665,Female,True,3.03,Humanities,580.0,
3666,Male,False,3.32,Humanities,680.0,
3667,Female,True,3.02,Humanities,600.0,
3668,Female,False,3.19,Humanities,660.0,
3669,Female,False,3.18,Humanities,620.0,
3670,Male,False,3.2,Humanities,600.0,
3671,Female,False,3.03,Humanities,570.0,
3672,Male,False,3.13,Business,610.0,
3673,Male,False,3.46,Humanities,680.0,
3674,Female,False,3.17,Business,680.0,
3675,Female,False,3.0,Business,580.0,
3676,Male,False,3.25,Business,630.0,
3677,Female,False,3.19,Humanities,680.0,
3678,Female,False,3.46,Business,690.0,
3679,Female,False,3.18,Humanities,660.0,
3680,Male,False,3.3,Humanities,610.0,
3681,Female,False,3.1,Humanities,580.0,
3682,Male,False,3.28,Business,700.0,Admit
3683,Male,True,3.28,STEM,590.0,
3684,Male,False,3.16,Humanities,640.0,
3685,Male,False,3.24,Humanities,640.0,
3686,Female,True,3.28,Business,730.0,
3687,Male,False,3.17,Humanities,610.0,
